,mean_conf,min_conf,std_conf,words_count,char_count,num_text_lines,num_text_blocks,low_conf_ratio,text_density,handwriting_ocr,detected_lang,detected_lang_conf,text_area,mean_orientation,relative_label_centroid_x,relative_label_centroid_y,resolution,laplacian,contrast,brightness,noise,noise_sigma,background_uniformity,overlapped_label_area,number_of_labels,label_coordinates,mean_label_width,mean_label_height,label_spread,areas,handwritten_flag
B100671163,44.69658810769231,0.0,33.195324967164936,65,303.0,23,13,0.5230769230769231,0.09938599857463955,1.0,en,67.99978977789577,181290,0.22591241421808242,0.4976700838769804,0.8694117647058823,1.8241,1797.2847258006882,44.95291627897661,211.41800888109205,3.9089808672770134,9.31129025001392e-15,12.100127535121002,0.0,1,"[(15, 1392, 466, 1694)]",451.0,302.0,0.0,136202.0,0.0
B100671190,0.0,0.0,0.0,0,0.0,0,0,0.0,0.04155912504796886,0.0,zz,0.0,75808,0.24703769159188593,0.5219012115563839,0.9185294117647059,1.8241,424.76166485893424,33.120790578887394,218.81658680993365,4.035629625568774,2.339133856346019e-30,11.644803573492078,0.0,0,[],0.0,0.0,0.0,0.0,0.0
B100671193,37.51090889583333,0.0,29.79009871214886,48,183.0,17,12,0.6875,0.05538183213639603,1.0,en,23.571385645377507,101022,0.24258856762584116,0.5848089468779124,0.8779411764705882,1.8241,716.3929504800977,34.34170488467382,217.33558905761745,4.199236335727208,3.0862858487723564e-17,9.423129595257425,0.0,1,"[(642, 1274, 997, 1526)]",355.0,252.0,0.0,89460.0,0.0
B100671283,77.58413372000001,0.0,26.467484245468857,25,117.0,14,11,0.12,0.1012741439859526,0.0,zz,0.0,184562,0.29753476538911516,0.5013992537313433,0.861764705882353,1.8224,940.7466654735496,43.84580179736306,206.5381864574188,4.611229697102722,2.339133856346019e-30,13.09428583118005,0.1440944321979663,2,"[(9, 1397, 454, 1693), (9, 1175, 352, 1380)]",394.0,250.5,190.96023800781145,202035.0,0.0
B100671299,53.51979627272726,0.0,36.23092085634974,44,177.0,17,14,0.4772727272727273,0.03900570676031607,0.0,en,66.99901657951858,71084,0.2105703654270168,0.5158582089552238,0.9229411764705883,1.8224,608.441106700534,34.63671366351597,212.63252908252852,3.6384180201931517,2.339133856346019e-30,9.747627516070517,0.0,1,"[(4, 1416, 463, 1695)]",459.0,279.0,0.0,128061.0,0.0
B100671502,63.13571691999999,0.0,34.396469109331534,25,141.0,10,8,0.32,0.07788654673877056,0.0,lv,24.999870583178623,141146,0.3237221998389826,0.5084427767354597,0.8388235294117647,1.8122,878.6828454212643,42.69799759758919,209.5780101534047,3.0943825184858182,1.1695669281730096e-30,10.211613895093597,0.0,1,"[(21, 1386, 456, 1677)]",435.0,291.0,0.0,126585.0,0.0
B100671607,58.61329455882353,0.0,33.19945117426952,34,171.0,11,8,0.35294117647058826,0.03492311901504788,0.0,de,102.99951369478316,63822,0.20072877232928824,0.5051162790697674,0.8479411764705882,1.8275,721.4076253465657,39.24543314736782,216.28451326949386,3.799539808481532,1.1695669281730096e-30,9.972879546594628,0.0,1,"[(9, 1373, 298, 1539)]",289.0,166.0,0.0,47974.0,0.0
B100671649,35.61224776923077,0.0,32.383946823209776,39,162.0,15,12,0.717948717948718,0.041932537280581085,1.0,zz,0.0,76204,0.163121713922617,0.5032740879326474,0.9147058823529411,1.8173,949.0471152316744,43.650803480215394,215.8879607109448,3.6433483739613712,2.339133856346019e-30,8.803260059977404,0.0,1,"[(16, 1382, 466, 1700)]",450.0,318.0,0.0,143100.0,0.0
B100671652,39.81958446666667,0.0,32.314525103892194,30,126.0,8,5,0.7333333333333333,0.1087872117977219,1.0,zz,0.0,197699,0.23579184401342398,0.500467726847521,0.8241176470588235,1.8173,652.0941630968234,35.08938729316085,221.28330600341167,4.110494139657734,7.631675414117626e-15,9.635690898863812,0.0,1,"[(28, 1368, 475, 1663)]",447.0,295.0,0.0,131865.0,0.0
B100671735,61.03254078125,0.0,32.19158768441207,32,176.0,9,7,0.375,0.15063762071992975,0.0,zz,0.0,274522,0.2863371545186868,0.49347014925373134,0.8447058823529412,1.8224,781.8213988985376,45.45574306420195,199.32913301141352,5.588207857769974,2.339133856346019e-30,10.016571583126714,0.0,1,"[(19, 1424, 423, 1690)]",404.0,266.0,0.0,107464.0,0.0
B100671784,45.525089025,0.0,36.06114856887003,40,189.0,20,14,0.55,0.0899456253089471,1.0,zz,0.0,163764,0.2840151224445113,0.5186741363211952,0.8329411764705882,1.8207,1274.905483564354,41.12798715576016,215.21514197835998,4.536407974954688,3.0862858487723564e-17,13.94983910145,0.0,1,"[(24, 1345, 443, 1691)]",419.0,346.0,0.0,144974.0,0.0
B100671847,54.53478643636362,0.0,36.79435219232188,55,295.0,16,9,0.43636363636363634,0.10805264319611523,0.0,de,177.52297529297653,195813,0.23293804301091833,0.5140712945590994,0.8758823529411764,1.8122,1027.6746726096371,41.082911586298195,215.00202737004744,3.2993102306588677,2.339133856346019e-30,9.862473698160693,0.0,1,"[(11, 1364, 493, 1692)]",482.0,328.0,0.0,158096.0,0.0
B100671894,62.51910146153845,14.857941,28.907971809871945,13,54.0,3,2,0.38461538461538464,0.009821663740122916,0.0,en,39.99980557620654,17899,0.17072500386796774,0.7658582089552238,0.9673529411764706,1.8224,1118.4033721629805,52.07551094840066,210.82776229148377,7.273482221246708,1.2719459023529373e-14,10.345576010586214,0.13304610399175137,1,"[(59, 90, 524, 382)]",465.0,292.0,0.0,135780.0,0.0
B100671915,37.7715888125,0.0,26.58266564068836,32,120.0,11,5,0.75,0.03283582089552239,1.0,en,32.1427845673045,59840,0.27085186672972006,0.5,0.8726470588235294,1.8224,790.9534178679803,44.51415590508729,208.60003731343284,4.2051942493415275,5.847834640865048e-31,9.261734369752913,0.0,1,"[(18, 1506, 354, 1685)]",336.0,179.0,0.0,60144.0,0.0
B100671937,58.897308518518514,0.0,29.826971521869957,27,141.0,6,6,0.4074074074074074,0.025393622869708633,0.0,nl,42.42879117552306,46191,0.1945325273450922,0.5186915887850467,0.8497058823529412,1.819,576.8831812040519,36.58958622051226,219.2718735568994,1.9408400219901045,5.847834640865048e-31,8.83343650067842,0.0,1,"[(12, 1397, 421, 1697)]",409.0,300.0,0.0,122700.0,0.0
B100671939,52.648327225806455,0.0,35.737694986619196,31,115.0,18,13,0.4838709677419355,0.01849092908191314,0.0,zz,0.0,33635,0.21723389669816476,0.40607476635514017,0.8647058823529412,1.819,928.4852463700811,51.04418616424121,199.35929961517317,5.204152831225948,6.816337547030901e-16,10.446157470237452,0.0,1,"[(23, 1322, 476, 1699)]",453.0,377.0,0.0,170781.0,0.0
B100672071,61.41491182608696,0.0,34.911794687482626,46,231.0,14,10,0.391304347826087,0.03333737998013464,0.0,de,154.99943580135607,60414,0.14267837904279376,0.5145403377110694,0.9185294117647059,1.8122,590.5019009567943,34.49428101212955,217.87793786557776,3.7368673435603132,1.1695669281730096e-30,10.750912413119359,0.0,1,"[(11, 1384, 451, 1674)]",440.0,290.0,0.0,127600.0,0.0
B100672263,69.44667349180328,0.0,29.476772917266235,61,341.0,19,11,0.2459016393442623,0.045070577250508045,0.0,de,124.9995666307676,82060,0.15223967023541976,0.5009337068160598,0.8747058823529412,1.8207,649.5381623559696,37.039529489093184,204.65891305541825,3.4545043115285328,2.339133856346019e-30,10.551317485058862,0.0,1,"[(10, 1407, 453, 1691)]",443.0,284.0,0.0,125812.0,0.0
B100672508,61.03122831666667,0.0,30.43527044629996,60,218.0,20,9,0.35,0.03540372328706764,0.0,en,88.99937909352369,64279,0.1521294634293073,0.5131086142322098,0.8923529411764706,1.8156,551.5194138275605,36.34000617960251,214.6038984357788,2.839644745538665,5.847834640865048e-31,10.274688030796367,0.0,1,"[(6, 1412, 439, 1695)]",433.0,283.0,0.0,122539.0,0.0
B100672577,60.36346248571427,0.0,33.39785728888903,35,200.0,10,7,0.34285714285714286,0.03384730207872623,0.0,de,99.99973894535601,61223,0.15740477752318166,0.5075187969924813,0.8847058823529412,1.8088,953.4029730200589,46.436235968370596,208.86439794338787,6.7494510172490045,5.143809747953927e-17,10.147482514980023,0.06928186876019891,1,"[(4, 1308, 353, 1531)]",349.0,223.0,0.0,77827.0,0.0
B100672598,62.21685326190476,12.394882,27.749373558129562,42,192.0,13,8,0.38095238095238093,0.09499944714727997,0.0,de,112.99961169770027,171835,0.2439295223312731,0.5079887218045113,0.8635294117647059,1.8088,753.2019738360307,34.58354787950329,214.83110294117648,2.604786045997346,5.847834640865048e-31,8.78355642364367,0.0,2,"[(21, 1421, 419, 1686), (4, 1244, 409, 1401)]",401.5,211.0,160.12826889715632,169055.0,0.0
B100672614,33.8942487,0.0,30.195334843230167,10,22.0,7,7,0.8,0.08971471140050767,1.0,zz,0.0,162581,0.24284121816687987,0.6346153846153846,0.8341176470588235,1.8122,481.344719662597,31.298816584185502,218.3486193576868,5.5192644299746165,0.18532527731319173,10.205260143644221,0.07818933423187238,1,"[(315, 1346, 764, 1617)]",449.0,271.0,0.0,121679.0,0.0
B100672629,55.43976049999999,0.0,37.67599053800913,26,119.0,10,6,0.38461538461538464,0.05500496633925615,0.0,de,22.285698485838644,99680,0.23079659558962481,0.4971857410881801,0.9244117647058824,1.8122,441.91022069521273,31.6826842617549,215.82347036750912,1.9006439686568812,5.847834640865048e-31,10.538290183360798,0.011877006994237452,1,"[(103, 1497, 484, 1676)]",381.0,179.0,0.0,68199.0,0.0
B100672769,74.08261235135134,0.0,26.42883630136294,37,190.0,11,9,0.16216216216216217,0.07964475631818431,0.0,zz,0.0,145280,0.34011460953473466,0.5102516309412861,0.8970588235294118,1.8241,545.5739252209087,32.29238286241054,217.98694808398662,2.3884458088920564,5.847834640865048e-31,10.321822608620053,0.0,1,"[(34, 1378, 462, 1661)]",428.0,283.0,0.0,121124.0,0.0
B100672797,0.0,0.0,0.0,0,0.0,0,0,0.0,0.010777330613595017,0.0,zz,0.0,19549,0.22283600645251403,0.5773195876288659,0.905,1.8139,469.6680955547524,35.00061907897076,217.99765312310493,5.700858922763107,1.780724263294112e-14,11.367890504090058,0.0007017918576888163,1,"[(648, 1340, 1037, 1677)]",389.0,337.0,0.0,131093.0,0.0
B100672855,55.850523675,0.0,35.99163224556881,40,151.0,11,10,0.425,0.040737637135453995,0.0,de,27.999901727211604,73894,0.23861547173352426,0.5168697282099344,0.8805882352941177,1.8139,715.0393565265513,45.17138653662007,213.53406747891285,3.018944815039418,2.339133856346019e-30,9.455479672093036,0.0,1,"[(7, 1277, 598, 1697)]",591.0,420.0,0.0,248220.0,0.0
B100674091,71.47526134848486,0.0,30.48568656849796,66,290.0,21,11,0.24242424242424243,0.025306039724361573,0.0,fr,116.42802374891029,106131,0.2127388198008786,0.44882352941176473,0.9017024726388326,4.1939,381.51737903845105,46.40274800827278,215.64604902358187,4.85780419180238,0.18532527731321008,9.858717700775976,0.009711662691313854,1,"[(21, 1968, 709, 2436)]",688.0,468.0,0.0,321984.0,0.0
B100675446,53.302874766666655,0.0,34.06235423612425,60,263.0,8,5,0.4666666666666667,0.04984520123839009,0.0,de,69.99967843673687,209300,0.21943386750891783,0.44676470588235295,0.8145748987854251,4.199,366.20217268605614,55.58291177768468,201.97240271493212,8.112839723743749,0.37065055462640906,9.721399706555003,0.0,1,"[(6, 1908, 632, 2456)]",626.0,548.0,0.0,343048.0,0.0
B100675540,59.59864570491804,0.0,33.307583417716,61,272.0,17,7,0.39344262295081966,0.0,0.0,en,161.99912902755855,0,0.0,0.5,0.5,4.1956,393.9151441256507,50.509679079723504,206.22761321384309,8.468258413576127,0.38882655569327557,9.511949269652712,0.0003374538221085536,1,"[(6, 1904, 627, 2448)]",621.0,544.0,0.0,337824.0,0.0
B100675545,61.60757378947368,0.0,31.314148058658095,57,305.0,15,8,0.3684210526315789,0.0,0.0,de,206.14212375544767,0,0.0,0.5,0.5,4.1956,386.0231835238784,51.21890729642608,204.96385642101248,8.181923920297454,0.41365543488984796,11.807396546792843,0.0019449098428840905,1,"[(4, 1913, 627, 2461)]",623.0,548.0,0.0,341404.0,0.0
B100676884,65.73712870967742,0.0,33.3261168624305,31,165.0,14,10,0.3870967741935484,0.035332522303325224,0.0,en,26.999821659084397,148121,0.1777856326984925,0.48411764705882354,0.8706407137064072,4.1922,251.79809252097644,43.10704741861357,216.4695980630695,3.075530031964124,0.27798791596981626,7.579794507890967,0.00011649021824785007,2,"[(26, 1911, 647, 2381), (194, 2058, 614, 2378)]",520.5,395.0,105.02678229861182,426270.0,0.0
B100677105,49.7855617027027,0.0,32.63544221505843,37,109.0,21,7,0.5405405405405406,0.05256333190210391,1.0,af,28.999862810070923,220356,0.22970631697465935,0.4505882352941176,0.8870640713706407,4.1922,327.14014680753127,49.86245501485059,210.20200324412002,5.743350269548208,0.3458216754298118,9.70909808139085,0.013509794093702286,1,"[(37, 1887, 668, 2434)]",631.0,547.0,0.0,345157.0,0.0
B100677132,54.420928666666654,0.0,33.572501453968115,42,176.0,13,8,0.5714285714285714,0.05822645386343002,0.0,en,58.499736347303305,243701,0.23334260335657026,0.45088235294117646,0.8440292445166532,4.1854,442.79100354001145,59.45778108550778,197.93159220146222,9.086582405504851,0.4136554348898566,13.029902988087251,0.014853031337119852,1,"[(36, 1882, 667, 2430)]",631.0,548.0,0.0,345788.0,0.0
B100677144,65.71246861538462,0.0,31.893676264634518,13,61.0,2,1,0.3076923076923077,0.058160836984366394,0.0,af,41.714224761143626,242932,0.1736327633436359,0.4491176470588235,0.8884818884818885,4.1769,436.446257594005,52.484169966849116,201.29132155426274,10.638887931240873,0.4136554348898614,9.755421547778086,0.014569528738700058,1,"[(36, 1875, 665, 2423)]",629.0,548.0,0.0,344692.0,0.0
B100677151,41.66581646052632,0.0,33.45584468872572,76,215.0,16,2,0.618421052631579,0.05191833516509772,1.0,zz,0.0,217299,0.20714483453098695,0.45029411764705884,0.8856620633631194,4.1854,468.30467064661326,57.653678344930945,198.39909781621827,9.02918215702203,0.43848431408642113,11.428782498541157,0.007131964537321048,1,"[(38, 1878, 664, 2429)]",626.0,551.0,0.0,344926.0,0.0
B100677244,48.673755666666665,0.0,34.47630226682782,21,96.0,10,6,0.5714285714285714,0.0,1.0,en,18.857132398877077,0,0.0,0.5,0.5,4.1888,447.5639948096719,56.51299734582818,178.52481546027502,14.41755347593583,0.5874575892658581,11.61624404621666,0.0,1,"[(30, 1890, 658, 2436)]",628.0,546.0,0.0,342888.0,0.0
B100677262,56.339741127659586,0.0,36.6185699681406,47,194.0,14,9,0.48936170212765956,0.05185529555178431,0.0,af,43.57136075063205,216947,0.20617852922022914,0.46352941176470586,0.8817553839902479,4.1837,376.35367131201116,67.67472985144371,180.44488921289766,9.861364342567583,0.45666031515330024,12.02447181691906,0.0,1,"[(43, 1882, 671, 2430)]",628.0,548.0,0.0,344144.0,0.0
B100677382,54.25488345652173,0.0,38.13833138928862,46,213.0,16,11,0.43478260869565216,0.039221165987658735,0.0,af,51.4284242293136,164623,0.24662044957112036,0.4476470588235294,0.880113406237343,4.1973,353.3389231536801,60.94629422373437,171.27707788340123,11.018289853000738,0.4814891943498829,12.080677032364374,0.0,1,"[(37, 1884, 668, 2432)]",631.0,548.0,0.0,345788.0,0.0
B100679309,66.58463712121213,0.0,32.90095819456218,33,153.0,13,9,0.3333333333333333,0.09251063219763941,0.0,en,38.999806366503435,387194,0.3102335282840697,0.4797058823529412,0.886068237205524,4.1854,330.6372021981999,43.19364411474133,221.32667702011756,3.5339281789076313,0.16049639811662678,9.125436507160531,0.0,1,"[(94, 2067, 743, 2408)]",649.0,341.0,0.0,221309.0,0.0
B100679389,58.4908285625,0.0,37.24519289369879,32,143.0,9,6,0.4375,0.04746437111429938,0.0,en,49.714113740514385,198496,0.29004141490722946,0.4520588235294118,0.8882113821138211,4.182,388.7770384980695,51.5259439916189,207.53448230511717,8.234064323290292,0.370650554626405,12.137605087049092,0.0001350621285791464,1,"[(14, 1901, 631, 2441)]",617.0,540.0,0.0,333180.0,0.0
B100679393,51.74220211428571,0.0,34.67536785734693,35,148.0,15,13,0.5714285714285714,0.05072825723963551,0.0,af,34.99993247693279,212663,0.26086210870309473,0.46558823529411764,0.8915247364152473,4.1922,384.7807660911821,56.96053612931577,202.09881470349697,7.992026382329088,0.39547943382297257,12.634055039909539,0.002594247845005483,1,"[(18, 1897, 637, 2445)]",619.0,548.0,0.0,339212.0,0.0
B100679440,40.193314706896544,0.0,32.10920697349557,58,177.0,11,6,0.603448275862069,0.0603262681590855,1.0,af,33.999923923889654,253310,0.2612910497129611,0.47205882352941175,0.8682186234817814,4.199,322.05034414895323,49.18867722342964,213.735358894975,4.711430340557276,0.2713350378401081,9.9686881540951,0.0,1,"[(16, 1896, 642, 2444)]",626.0,548.0,0.0,343048.0,0.0
B100679445,54.45002541666666,0.0,34.107574458965544,36,144.0,10,7,0.5277777777777778,0.06323874871941486,0.0,af,46.428506952042376,265432,0.2669095839592594,0.43823529411764706,0.8385986229242608,4.1973,259.21858129728827,41.67261944416411,221.86494436899912,3.034743763848188,0.2283301575766483,8.765644727262163,0.002617740134028295,1,"[(14, 1907, 646, 2451)]",632.0,544.0,0.0,343808.0,0.0
B100681928,47.84880127450981,0.0,31.83295974280523,51,134.0,12,2,0.5686274509803921,0.10019988577955453,1.0,zz,0.0,421080,0.2975567659009119,0.4582352941176471,0.8932038834951457,4.2024,257.11431126682686,56.03240254815958,198.53424186179325,4.898708595088521,0.3458216754298289,14.688797030466612,0.1216166876447246,2,"[(75, 2028, 598, 2426), (600, 1992, 706, 2426)]",314.5,416.0,290.0590457131099,254158.0,0.0
B100685280,54.599330166666654,0.0,34.6950334728639,42,162.0,6,4,0.40476190476190477,0.038115737978761485,0.0,af,44.28558701584756,159724,0.25701330204946443,0.445,0.8876267748478702,4.1905,350.87623441539915,55.583297416126705,206.15211597661377,6.945963488843813,0.29616391703667855,9.85509287979673,0.0,1,"[(34, 1890, 660, 2438)]",626.0,548.0,0.0,343048.0,0.0
B100685281,43.61224168253969,0.0,36.19180453646706,63,271.0,19,12,0.5873015873015873,0.04158651781880635,1.0,af,34.999921686357,174339,0.24251021411109064,0.45676470588235296,0.8828061638280617,4.1922,356.95193278827537,46.02413065060661,218.83933543246982,4.331885644768857,0.2531590367732358,8.03378051817331,0.0,1,"[(54, 1905, 688, 2433)]",634.0,528.0,0.0,334752.0,0.0
B100685302,49.05601117391304,0.0,34.15250081006788,46,161.0,9,3,0.6304347826086957,0.032696257117670886,1.0,af,36.99992861847181,137236,0.2559906853451283,0.44529411764705884,0.893681652490887,4.1973,305.57122979063723,51.71645028815703,209.0489924475258,6.788254592237867,0.27798791596980343,9.331022986349529,0.0,1,"[(38, 1955, 637, 2429)]",599.0,474.0,0.0,283926.0,0.0
B100699168,48.321733083333335,0.0,34.826086079710585,36,161.0,11,9,0.5555555555555556,0.1469710272168569,1.0,en,41.99975577386085,267840,0.28743136203143427,0.5144589552238806,0.8755882352941177,1.8224,791.3141176340323,40.958162472698056,216.47987214661984,4.494619183494294,2.339133856346019e-30,7.706204146961819,0.0,2,"[(600, 1292, 1003, 1542), (35, 1408, 439, 1686)]",403.5,264.0,433.8066965827061,213062.0,0.0
B100699196,43.85495968,0.0,34.71803638258366,25,113.0,7,6,0.64,0.06837373461012312,1.0,zz,0.0,124953,0.20037647412903517,0.5241860465116279,0.8388235294117647,1.8275,1231.2526393752057,60.18235137038912,194.23235239398085,8.714047606019152,0.04478751358564897,12.225033453651578,1.0407072646570609e-05,1,"[(20, 1303, 509, 1696)]",489.0,393.0,0.0,192177.0,0.0
B100699262,38.23134319047618,0.0,35.12834282786243,21,78.0,10,7,0.6190476190476191,0.017491913820514227,1.0,de,25.714138927593176,31907,0.2810675279695129,0.5260950605778192,0.9294117647058824,1.8241,1031.9805562312508,49.557493411838784,211.33515322624856,5.042203826544597,2.339133856346019e-30,9.293716331942093,0.0,0,[],0.0,0.0,0.0,0.0,0.0
B100699305,69.22232079999999,0.0,30.120436697082337,55,296.0,20,14,0.2727272727272727,0.024734442796726534,0.0,de,158.98346324550835,45034,0.13678100912995375,0.4850606909430439,0.8552941176470589,1.8207,1044.5966742989349,41.29680308850676,215.31114955786236,2.4393854012193112,5.847834640865048e-31,8.795407064490092,0.0,1,"[(4, 1367, 419, 1698)]",415.0,331.0,0.0,137365.0,0.0
B100699314,50.476891888888886,0.0,37.16633428381806,45,150.0,28,12,0.4666666666666667,0.09795792826934696,0.0,zz,0.0,178352,0.23081133417433394,0.5107376283846872,0.8452941176470589,1.8207,622.1180400078177,40.411013902805585,211.11242544076455,3.104993683748009,2.339133856346019e-30,8.433839799435448,0.0,1,"[(25, 1390, 465, 1682)]",440.0,292.0,0.0,128480.0,0.0
